"","layer","node","weights","bias"
"0","0","0","[-0.5069837499236503, 0.8750211419267848, 0.11951652126477175, -0.08686791539353833, 0.16869057167266766, 0.7847704420020063, 0.09493053710629851, 0.17247346402139074, 0.39833055267827566, -0.1524339305036444, 0.782510020675113, 0.8565421082339049, -0.1428084121867611, -0.8125873572607432, 0.24742348010568818, -0.6102352858687362, -0.9337482746368451, -0.11411005833922716, -0.10845577828616682, 0.67122330672798, -0.854052703163177, -0.39307484090445777, 0.721380218930384, -0.07304266022886119, 0.05063714179131895, 0.8063417734495049, 0.21614567577302246, 0.9790168090463536, 0.17579283142142432, -0.5328402420667058, 0.3510622852548635, -0.9115084360922887, 0.7744040670717418, 0.741038899557721, 0.5240172427735037, 0.2827863142759412, -0.4234810640016031, -0.2519822911220818, 0.09649230763639786, 0.9685111974954761, -0.28849813695444143, 0.8457975352407083, -0.17193074623828788, -0.014501082699088981, -0.5394757783941446, 0.4127445223607731, 0.5136279004628407, 0.3430547349770151, -0.340716836233817, 0.24732947817047915, 0.07089067017798419, 0.04420764980565594, -0.22429112864372658, -0.2659223945217313, 0.6388297316804208, -0.8439841133005863, -0.039955898326384576, 0.28849744189489646, 0.8250554274095682, -0.2733825463349036, -0.18315909243096543, 0.8430296602315911, 0.484356818291469, -0.2546820202928352, -0.7970443706423825, 0.5515290096256736, -0.014745442598566914, -0.6318498504678841, 0.9255196488755927, -0.81081916859648, -0.17225424764943514, 0.3965016587759875, -0.15770092755414028, 0.8440765376354217, -0.9075687804297574, -0.41668342006831993, -0.9990244610252554, -0.6783192420492563, 0.44258037816432805, 0.33310996803978493, 0.5912111435949936, -0.8554719431256147, -0.8349329827974838, -0.809303840179671, 0.11210769821377453, 0.9527027059737874, 0.4863807775478232, 0.366951624900101, 0.46389606249214593, -0.7693985875318581, -0.3221601543449321, 0.7102864565013758, -0.0189267431354624, 0.14474207973722578, -0.1394351936301559, -0.30245670083069903, 0.03548450893103366, 0.18657356793333246, 0.6994699583221664, 0.9152518403598934, -0.019277697989658046, -0.03444519106383872, 0.2554586945067036, 0.32162309689382457, -0.20696160201514127, -0.0494052149661177, 0.5607042073150954, 0.6980392360420787, -0.7805360799639834, -0.16278889647978212, 0.2899077781351083, -0.8802540841957114, -0.7189003094232189, 0.6565888011859142, -0.3597448771432709, 0.8929104949280764, -0.1675327796758609, -0.4888904626175075, 0.6318973187171831, 0.8682313680706338, -0.7965513814139948, -0.7890685681257437, 0.8943998739690832, 0.22448833055706147, -0.023042893130597084, -0.027108307277596548, -0.037201806961385246, 0.11814068470194895, -0.29102015601168296, -0.31919577884537187, -0.25856296854808675, 0.9012521300998755, 0.43180866928626777, 0.8573263700375322, 0.7012625948173271, -0.6091374795635116, 0.4274290387751146, -0.3207811323929163, -0.2925289420962285, 0.7164156972523184, -0.1748095810651451, 0.42876069875374423, -0.0687299952523879, -0.34545830674170086, 0.7987850984038198, -0.3061376291431787, 0.8163726172419979, -0.9962801877051694, 0.6304382885137838, 0.9353640898699568, 0.9117799510155535, 0.5259458510707794, -0.6221130070393949, 0.17926020986940366, 0.5317675722076264, 0.15019515800704203, 0.586616850602611, -0.6827218658865164, -0.13681206072439192, 0.9873002421303414, -0.6154036883763284, -0.05708854654637219, -0.17017322276454835, -0.461365255927349, 0.6217590414973855, -0.9881781310796268, 0.6169671534441199, -0.34741941208483207, 0.39827428586527414, 0.7642336127597004, -0.4908331744806858, -0.796821016164296, -0.5721575302033505, 0.6935284520273115, -0.8977718981548225, -0.12621600627427434, 0.9332919799430129, 0.20144574565017792, 0.9711447043299433, -0.8020247237711653, -0.768858763933467, 0.23320504234371514, 0.8199569457278768, 0.42621301565812547, -0.9924965299126188, -0.23227409208835137, 0.43981446167127164, 0.926481107886874, 0.8939935876104106, 0.48738204407459723, -0.16172803171864353, 0.4976935708618948, 0.6794926946201059, -0.8213104119934551, -0.8940143731280241, 0.23133881884464338, -0.975021148022351, -0.21117493809021562, 0.02058908516216817, -0.05174490852005109, 0.16510385649682285, 0.7668904447307943, 0.8418759584694693, 0.43625819586763626, -0.22191810763925912, -0.8113855963082947, 0.917749831766711, -0.6680540049244553, -0.22065728788644912, 0.7631974033392188, 0.7856999248826066, 0.6954385009248105, -0.9135016825157136, -0.9081212657207147, 0.4060738931678017, 0.20946960743328458, 0.9508320185646875, -0.19115259004136465, -0.8528177178893528, 0.24788174722447143, -0.5867098024494602, 0.38298860602106644, 0.3414854255096424, 0.5768066632876012, -0.7212054384480736, -0.8143815345182112, 0.6620058196679888, 0.5365018206574411, -0.05654171225985982, 0.44946966253603193, 0.23165630054590955, -0.590508284502873, -0.8468660545648, 0.4752953357019427, 1.0194080965705505, 0.4430483016803517, 0.4443988272278512, -0.8315286729282392, -0.7856168844640365, -0.45860895218619635, -0.1770397038793516, -0.8517363780905156, 0.13020032726433428, 0.01692348718282553, 0.2933760100504877, 0.8305511074616799, 0.09001038346747028, 0.8631769084354247, -0.14294942172789532, -0.620279819196455, 0.811587369225616, -0.6440434656192927, 0.6468288652031914, 0.19734751897209263, -0.6255671897715103, 0.6687917652118898, -0.7928614055795844, 0.818582901210797, -0.0649900594180444, 0.01774488590524154, 0.39560292686429505, 0.20549105745762167, 0.142404549502134, -0.687634811907209, -0.03224864898647539, -0.30896958362310845, -0.0738196612718925, 0.45983057844225234, -0.34366123052070346, 0.20923295546986034, -0.4715253423082426, 0.7648902408370825, 0.976808483662852, -0.6566915684526421, 0.5261144182441753, 0.8617817497807373, 0.4685461626079416, -0.42817900702088646, -0.8876155433409801, 0.8002463455707443, -0.43260188076986966, 0.047320007291350656, -0.5919622577156861, -0.40091958284858636, 0.9613320813480273, -0.4125981772277145, 0.034925439663286366, -0.24149795742949695, 0.5313085526264966, 0.4781332103576896, 0.029904267912047706, 0.11314190197141817, -0.674400023767011, -1.0773822070387213, -1.0349301691394948, -0.4978874252142547, -0.4520792972809762, 1.0546623514510025, 0.9594480187928313, -0.24675139681797964, 0.6203159701691019, -0.17321314076608482, -0.09841785675090993, -0.4269731070715845, -0.8452987149629734, -0.7440997833344257, -0.5938717097051002, -0.2819518663912528, 0.8877357504239517, 0.43201615831196855, -0.6759789798515918, -0.9091035351142729, 0.3274225109455473, -0.22252378220554941, -0.9564255477670089, 0.3919344254209458, -0.6346004086855809, 0.2676888222633512, -0.2412833872444014, 0.7870675404674338, -0.7492318391248796, 0.4475275845104189, -0.24010038220481436, 0.24346505611629687, -0.2757809601645743, -0.05153908136295467, -0.07393140659848588, 0.8701469294289829, -0.6198739726285172, 0.043578518580794354, -0.23129282984648417, -0.6879077520241232, 0.8325348318552407, 0.5440738689870679, 0.9170838136240799, 0.6949768496530054, -0.1318220087449018, -0.12507194311234687, -0.7099108271624738, 0.3364295435836417, -0.32119620070214816, 0.752497231115209, -0.6655342941833614, 0.03514123372875255, 0.03596944318419604, -0.7788673645723543, 0.15751294720195497, -0.6015611385390212, -0.8311358247633164, 0.48052600435238496, 0.7044259290539818, -0.33055133210127985, 0.7414635527585349, 0.48394217196540024, 0.7132266728480396, -0.7406807786114672, 0.7132817190220607, 0.9439418801116369, -0.8806435358105338, -0.10089694262507545, -0.39071770462861566, -0.18995639621482438, 0.32211213501002195, -0.3107621879705814, 0.0020272805606041788, 0.7310930761127827, 0.06825689553833408, 0.8796793500530375, -0.6199753264398509, 0.760652425263303, 0.014295023078196318, 0.8267963588376063, -0.8061439807906328, 0.1022581395528894, -0.38649843951085877, -0.6613181428744457, -0.19106864120107897, 0.4894523562933155, -0.6419624204577544, -0.8225256484215875, -0.8268692919056025, 0.26293919770540175, -0.162533241029877, -0.6877662515388475, 0.9753511250088965, 0.9716360476441808, -0.9062386715917637, -0.06572978411911146, 0.43648805156138204, 0.346763868716131, 0.8785015114499042, 0.13140752741584505, 0.9602750695525306, 0.4970482842407087, -0.6255543398325951, -0.09577361522904747, 0.4511570819923297, -0.8751445821888962, 0.7126523136939006, -0.37021974571873556, -0.7251813558561022, 0.30705789249513044, -0.8222804151867025, 0.5669211517348782, -0.5681220556542801, 1.0114787287327662, -0.37766097511238733, 0.7847774011793555, -0.5664876231245973, 0.24842908500967176, -0.902357517660738, 0.5031795017416374, 0.9807214806689407, 0.43084814453710235, 1.0228798765477762, -0.7809570669409102, 0.5377752831976176, -0.5003367863178823, -0.131618164833511, 0.19699953280706625, 0.00037362618408719043, 0.14988031187652623, 0.16724030747356092, 0.06497787631011906, 0.06591329278523042, -0.1950032009265726, 0.4764680025652826, -0.45153798728762573, 0.04923779047884163, 0.5562891764524502, 0.5417169040226947, 0.4580508371427707, 0.26436415554052245, 0.32132639360344506, 1.0766072542340253, 0.09193601034546833, -0.3867355090886993, -0.5146119487854478, 0.6992370385439008, 0.9736656190241678, -0.8914080564456857, -0.482572366117257, 0.3718776584238754, 0.8477247915399271, -0.24828639553765447, 0.5145443050096293, -0.5290013165896336, 0.0031189172967766967, 0.5943047422600464, -0.07812690277066904, -0.2481140806438989, -0.043664106669287425, -0.939730356845511, -0.7468373819901846, -0.5887354405103739, -0.861840169707704, -0.7593452405805841, 0.6762687284077775, 0.9587346814790728, -0.35602422426519353, -0.37667295632080555, 0.8227277853622345, -0.13164718028655234, -0.6033962031022797, -0.2942325737970437, -0.3293464272860486, 0.775403164391119, 0.03939625324138179, -0.7106712411760077, 0.5989616417314995, -0.268228157218976, 0.39563397724069677, 0.22225825804273053, -0.08944961379106058, 0.07145820393631083, 0.6542963047986936, -0.8889672715118191, 0.05465499680473267, -0.2234721232571362, -0.8010144133242387, 0.8656579753982995, -0.8592057614752391, 0.7936352537555541, -0.5151873643779932, -0.7583142472632558, 0.5995129070125635, 0.11715594161414557, 0.3707875139668281, 0.5347612762122519, 0.7006262731445533, 0.7463354872986129, 0.43730329314013494, 0.897607214629461, 0.9246014410857302, -0.5887582795318803, -0.5679037170467092, -0.5671621118572392, 0.8756419901504023, 0.18594976915375466, -0.2136703992125618, 0.21268479584689026, -0.5495189554811291, -0.9965482168785544, -0.6256305621206311, -0.752043824387984, -0.8578057233111273, 0.34991924347864894, 0.837289140244155, 0.5280205253272862, 0.1753200652441108, 0.3828333030748605, -0.2911876906616794, 0.8313338325767177, -0.7122569866269232, 0.820022906876997, -0.35494170135001296, 0.3994711553072489, 0.8635573442191041, -0.7343459385828733, -0.6451612233062284, 0.2765969720389824, 0.7178609374262721, 0.3936641050426091, 0.25079473230754595, 0.44536164221511676, 0.23942677894008205, 0.11182637362813094, -0.7668870810689724, -0.7968244416229767, 0.7274600022798464, -0.8893298255426898, -0.6313154698498985, -0.9746607030416184, 0.9962256421294821, 0.6868040048645941, 0.22010870868537322, 0.26303709283129495, 0.35446446991876734, -0.4875303552144372, -0.6101789736040841, -0.7504421316762947, 0.5086022976581326, -0.6653705347616631, 0.3901225589138474, -0.6556437284421688, -0.1364786812473705, -0.517196551559014, -0.12970709079049025, 0.3180939650805788, 0.18291360966677064, 0.2267261840927053, 0.087520958762616, 0.5057430623820434, 0.09817185295185028, -0.09887527875453721, 0.2904744422481093, -0.11504052872627138, -0.18486615302642534, 0.9960492762566459, -0.2633870069414087, -0.8396514024511963, -0.9343071187065987, -0.1842170937296969, -0.7960844218318328, 0.4881696178958251, -0.25006024571613383, 0.638653024950549, -0.7708532514612714, -0.054034704440595896, -0.8895210236870782, 0.023821907639254167, 0.38442401658996367, -0.4382299362489299, 0.8179272909330859, -0.3932350267236846, -0.4000845669733662, -0.36872245095455736, -0.45348356403137763, -0.6932399492719212, -0.8836251919920411, -0.026973738541238173, 0.28082312783487623, -0.8048778179249746, 0.267072856873525, 0.8690961736291243, -0.130373341178428, -0.5394276969987012, 0.022339128889580232, 0.7519652535372605, 0.27508525961543867, -0.7295984971472341, -0.887546138982553, 0.6916554812164143, 0.8625213741555333, -0.4251304958784883, 0.6912600695088638, -0.7543527188948417, 0.5557992764274886, 0.009280788487704009, -0.3132753631383694, 0.32001366744822457, -0.1851659439620545, 0.4126091919087357, 0.45845167869353665, 1.0419432741440824, 0.8688395493101675, -0.6863929323549164, 0.7167981755268429, -0.28067751742694863, -0.029991291217402426, -0.7850844530164877, -0.6997349456819172, 0.7183045203258892, -0.5735343477382846, 0.9761884257911794, -0.008052181022715276, 0.38101539070381796, -0.7636708784165863, 0.45932573610588806, -0.8546843851051376, -0.25228890830176215, 0.8052371568846919, 0.6417590284849124, -0.5228697750141473, -0.0006736521660131443, 0.513146090999103, 0.36545495401123246, -0.1664627195055488, 0.029609644536535595, -0.28105359840106225, -0.0622773808530516, -0.7597622727544885, 0.4805896402539181, -0.5326395361935481, -0.25603727845088947, -0.6003238902338638, -0.7709575942492288, -0.9323334380877553, 0.5801112884131131, 0.669772546552623, 0.24221851088700166, 0.5014076484550078, 0.2266737472553948, -0.8503685489818668, 0.8261032214492336, 0.7916323289056777, -0.2517925501147941, 0.22820489850973916, -0.2642020248565344, -0.6070887238897515, 0.40519235071841886, -0.5689338449788137, 0.46638524634810485, 0.36360168583192987, -0.14901090598701466, -0.6959361188454185, -0.35391692486350096, -0.3790037625466623, -0.8226208346884147, -0.6310591223613363, -0.435481654604445, 0.6630844309797114, 0.3179218927922081, -0.8548336787248195, 0.9421360958745045, -0.04816672952044073, 0.9238216891346677, 0.0028574773370161387, -0.6816791042543282, 0.8696449904732172, -0.6446576351965381, 0.10400977711019643, -0.9707466433720826, 0.191506728349768, 0.6855969605125216, -0.9250611574338358, 0.5583527297126116, 0.8303164682420989, 0.12203310354274875, -0.31291421184798757, 0.03724460000583332, -0.3413970225913538, 0.15591050083379066, 0.7603083212293417, -0.954110424016373, -0.42376527229964545, 0.5228983260988439, 0.5574765563874436, 0.22896722752439655, -0.32283778705931726, -0.20962729004870237, -0.07398574219317317, -0.13129537808823974, -0.4621571480618247, -0.7797950477940307, 0.5474594077513864, 0.9174075362395357, 0.6531206550701936, -0.4078499339925455, -0.682190216378288, 0.1426083832239433, 0.1636787782116189, -0.10976073258445457, 0.2427111686181618, -0.6469926002144774, -0.16972267429618357, 0.3410624905019716, -0.1673593730211166, 0.1386290098011836, 0.7296309997326159, -0.7708204265196902, -0.6030994851225476, 0.31052502428196077, -0.9006377456404624, 0.8724950494662124, -0.311605285707084, 0.3659483879276903, 0.8895896547129767, 0.03694960870371637, -0.721006622102201, 0.16816440851216374, -0.46232361640060576, 0.01645674537913312, 0.8312725094586131, 0.33977625712561604, 0.08867443063623123, -0.11978735196286752, 0.8732666041673787, 0.7311266447428184, 0.7379489202889473, -0.797674117830246, -0.597445272696545, -0.8939013134958728, -0.07085998898868719, -0.6720883380802868, -0.3922263656922103, -0.38740607116740855, 0.5741231560174115, 0.31310257608970626, 0.06381885125392635, 0.9557149890925669, 0.11298573079001044, -0.47452891528848323, 0.6034958786194782, 0.8672992343111346, 0.5749523141472683, 0.3293766934549023, 0.027832683363137246, 0.43485344805014375, -0.3200109789631225, 0.4076450826846134, 0.18653187256562212, -0.789767337046103, 0.3120351800863323, -0.5217820914186959, -0.36571737073898536, 0.40284212690957544, -0.031140310214166966, 0.615443265579932, -0.8141027023480705, -0.3379071665402051, 0.35680317820441043, 0.15895437447182575, 0.11370062328142291, 0.7468748320058497, 0.6598307403289679, -0.7671185851213006, -0.23030978570438054, -0.8318581623160658, 0.8922004944931508, -0.5265683721644538, -0.7251212873007087, 0.14532984533721607, 0.7738587330395534, -0.6262660986197562, -0.9298794947842868, -0.47277693109864843, 0.26494107171390563, 0.11175535478875477, -0.1536617938451503, 0.07205677603822092, -0.8727100240494776, 0.0521639135189933, 0.2735239165805612]","-8.295998215534281"
